Sale_ID,Customer_ID,Car_ID,Sale_Date,Quantity,Sale_Price,Payment_Method,Salesperson
S05421,CU0778,C0293,2025-05-20,3,33872.76,Cash,David Burnett
S05422,CU1731,C0496,2025-05-03,1,47372.58,Cash,Allison Ramirez
S05423,CU0457,C0062,2023-04-25,1,17995.4,Credit,Jessica Andrews
S05424,CU1519,C0296,2025-01-27,1,92708.25,Cash,Matthew Jackson
S05425,CU1818,C0214,2023-05-10,2,42250.57,Credit,Lauren Nicholson
S05426,CU1058,C0159,2024-10-27,1,22685.94,Installment,Courtney Brown
S05427,CU1645,C0466,2025-06-18,2,19587.93,Credit,Steven Miller Jr.
S05428,CU1728,C0264,2023-07-27,2,50883.89,Credit,Eric Avila
S05429,CU1068,C0097,2023-05-04,2,42955.73,Installment,Jose Rivas
S05430,CU0550,C0391,2024-11-30,3,58005.89,Credit,Tammy Gordon
S05431,CU0338,C0286,2023-10-27,3,17805.68,Installment,Glenn Myers
S05432,CU0687,C0439,2023-05-06,3,52119.06,Installment,Dana Thomas
S05433,CU1534,C0140,2023-12-09,2,80192.51,Credit,Dana Preston
S05434,CU0268,C0395,2023-06-02,1,97168.65,Credit,Ronald Brown
S05435,CU0965,C0092,2024-06-04,3,30930.27,Credit,Phillip Davis
S05436,CU0587,C0113,2023-07-23,1,43828.16,Installment,Timothy Horton
S05437,CU1575,C0431,2025-01-06,1,99253.23,Installment,Jennifer Walker
S05438,CU0023,C0267,2024-02-29,2,18171.17,Credit,Catherine Johnson
S05439,CU0833,C0285,2024-05-05,3,63497.9,Credit,Lisa Garcia
S05440,CU0184,C0454,2022-12-16,3,34330.28,Cash,Sherry Lang
S05441,CU0139,C0111,2025-01-21,3,21997.22,Cash,Terri Miller
S05442,CU0584,C0122,2025-02-08,3,93032.48,Cash,Margaret Morgan
S05443,CU0710,C0414,2024-08-03,1,50848.22,Installment,Ann Hodge
S05444,CU0466,C0226,2025-01-15,2,80628.48,Cash,Kimberly Carrillo
S05445,CU0885,C0437,2023-08-19,1,78411.14,Credit,Heather Davis
S05446,CU1266,C0102,2023-01-12,3,35541.21,Cash,Theresa Ortiz
S05447,CU1182,C0301,2023-04-09,1,55206.75,Credit,Shelby Weber
S05448,CU0336,C0148,2023-01-12,3,77207.64,Credit,Justin Jimenez
S05449,CU1100,C0213,2024-09-20,1,57706.43,Cash,Lonnie Weiss
S05450,CU0124,C0458,2025-07-20,3,28658.62,Credit,Jesse Shields
S05451,CU1947,C0483,2023-02-20,3,42889.93,Credit,Alan Shepherd
S05452,CU0334,C0233,2024-07-29,3,39074.41,Credit,Gina Adams
S05453,CU1388,C0271,2023-03-02,1,44270.51,Installment,Matthew Davis
S05454,CU0749,C0353,2024-11-08,3,26783.88,Cash,Christopher Clark
S05455,CU0055,C0331,2022-12-27,1,80315.01,Credit,Nicole Barnett
S05456,CU0071,C0334,2024-11-02,3,40720.59,Installment,Charles Miller
S05457,CU0469,C0492,2024-05-26,2,24605.14,Credit,Austin White
S05458,CU0154,C0392,2024-01-15,3,47957.63,Installment,Dawn Phillips
S05459,CU1363,C0243,2025-03-12,2,41129.06,Credit,Kimberly Hayes
S05460,CU1149,C0097,2023-08-08,2,74227.54,Credit,Megan Schneider
S05461,CU1511,C0383,2023-10-19,1,68028.69,Installment,Paul Harper
S05462,CU1800,C0061,2025-03-22,3,81992.97,Cash,Monica Keller
S05463,CU0683,C0316,2024-07-23,1,93399.55,Credit,Michael Green
S05464,CU1618,C0488,2025-09-04,3,54025.76,Cash,Crystal Banks
S05465,CU0473,C0329,2025-10-11,3,17011.4,Credit,Dennis Mitchell
S05466,CU0794,C0098,2023-11-19,1,40812.86,Cash,Brandon Clark DDS
S05467,CU0989,C0140,2025-03-05,2,74713.15,Credit,Jasmin Grant
S05468,CU1132,C0457,2025-07-16,1,17111.16,Installment,Carlos Jones
S05469,CU0316,C0096,2024-02-14,2,34240.37,Credit,Amanda Travis
S05470,CU0162,C0442,2024-04-10,2,87256.98,Installment,Stephen Tucker
S05471,CU1515,C0104,2023-03-20,2,52280.03,Installment,Dr. Jon Martinez
S05472,CU0511,C0458,2025-08-11,2,64531.73,Cash,Charles Aguilar
S05473,CU0516,C0263,2024-04-30,2,88541.76,Installment,Jessica Chandler
S05474,CU1589,C0139,2024-11-28,2,67382.07,Installment,Zachary Johnson
S05475,CU1631,C0019,2024-02-13,2,34923.73,Installment,Andrew Richardson
S05476,CU1209,C0226,2024-03-07,1,87893.21,Cash,Ms. Robin Wilson
S05477,CU1327,C0183,2024-03-30,1,82359.43,Installment,Jason Watson
S05478,CU0580,C0146,2025-02-28,2,42828.41,Installment,Sarah Mcclure
S05479,CU1574,C0315,2023-10-01,2,54898.21,Cash,John Hernandez
S05480,CU1722,C0470,2023-10-03,1,91228.84,Cash,Julie Gates
S05481,CU1372,C0188,2025-06-05,3,65188.21,Installment,Brent Davis
S05482,CU0128,C0365,2024-03-24,2,66425.06,Cash,Barbara Lewis
S05483,CU0129,C0041,2025-06-12,3,19559.55,Credit,Laura Daniels
S05484,CU1508,C0248,2023-12-16,3,46429.76,Cash,Margaret Scott
S05485,CU1027,C0290,2023-07-06,1,96287.9,Cash,Kevin Sanchez
S05486,CU1523,C0372,2025-04-17,2,62932.41,Cash,Whitney Bennett
S05487,CU1762,C0486,2024-07-13,2,93500.21,Installment,Steven Smith
S05488,CU0951,C0048,2024-09-24,1,57083.17,Installment,Melissa Marshall
S05489,CU1289,C0437,2025-05-18,1,86550.9,Credit,Amber Sellers
S05490,CU1015,C0155,2023-07-31,2,34545.2,Cash,Kathy Beard
S05491,CU0752,C0036,2023-07-15,1,77306.24,Credit,Megan Krueger
S05492,CU0504,C0271,2025-06-07,1,38047.69,Credit,Sarah Thompson
S05493,CU1177,C0142,2024-05-02,3,40078.25,Installment,Jamie Ramos
S05494,CU0279,C0015,2024-11-25,1,86678.15,Installment,Larry Preston
S05495,CU0454,C0458,2023-10-01,1,46970.45,Installment,Marie Jackson
S05496,CU1051,C0032,2023-04-13,1,26767.23,Installment,Sara Wade
S05497,CU0635,C0349,2023-06-18,1,46620.96,Credit,Jacqueline Williams
S05498,CU0671,C0111,2024-04-18,1,24094.92,Credit,Robin Hardy
S05499,CU0776,C0015,2024-01-26,1,83593.01,Credit,Nicholas Day
S05500,CU0391,C0354,2023-12-20,3,89583.11,Installment,Heather Hill
S05501,CU1925,C0064,2023-04-07,2,21677.09,Installment,Mrs. Mariah Williamson
S05502,CU1710,C0102,2024-10-31,3,34672.5,Credit,Angela Barnes
S05503,CU0302,C0299,2023-11-16,3,60496.75,Credit,Lance Mejia
S05504,CU1831,C0261,2022-11-04,2,90094.22,Cash,Jessica Benjamin
S05505,CU1108,C0089,2025-06-16,3,28065.47,Cash,Christina Hayes
S05506,CU1421,C0241,2023-02-22,1,57099.97,Cash,Stacy Moore
S05507,CU0591,C0024,2023-02-11,3,95145.52,Credit,Carmen Price
S05508,CU0210,C0280,2023-10-08,3,78709.19,Installment,Jeffery Smith
S05509,CU0977,C0454,2024-10-25,2,64156.1,Installment,Jeffrey Anderson
S05510,CU0012,C0385,2023-09-14,2,68567.82,Credit,Susan Bennett
S05511,CU1340,C0107,2023-01-20,1,96256.33,Installment,Elizabeth Irwin
S05512,CU0870,C0136,2024-06-13,2,38763.06,Credit,Lucas Page
S05513,CU0043,C0189,2023-03-16,1,52439.44,Installment,Phillip Romero
S05514,CU1851,C0023,2023-07-03,1,72220.28,Installment,Christopher Carr
S05515,CU1250,C0285,2025-07-14,2,42135.77,Installment,Gregory Vang III
S05516,CU1020,C0184,2025-06-28,2,26132.4,Installment,Brian Duncan
S05517,CU0358,C0435,2023-07-28,1,37226.56,Installment,Joseph Chen
S05518,CU1615,C0222,2023-09-02,1,33960.41,Cash,Morgan Patrick
S05519,CU1619,C0227,2024-07-16,2,73642.38,Installment,Sara Parrish
S05520,CU1149,C0112,2025-10-10,3,62677.85,Cash,Ryan Crawford
S05521,CU1331,C0248,2025-03-09,3,89337.73,Credit,Renee Butler
S05522,CU0120,C0238,2025-03-30,2,80343.6,Cash,Jose Ruiz
S05523,CU0696,C0438,2024-01-17,1,63106.47,Credit,Michael Perez
S05524,CU0759,C0080,2025-02-03,1,70829.64,Credit,Keith Moss
S05525,CU1920,C0055,2025-04-09,1,22670.04,Installment,Christopher Robinson
S05526,CU0778,C0448,2023-05-17,1,97435.55,Credit,Tamara Thompson
S05527,CU1110,C0234,2025-10-05,2,44030.74,Credit,Kyle Mccarthy
S05528,CU1602,C0477,2024-05-25,1,17228.83,Credit,Molly Ball
S05529,CU0814,C0187,2025-07-05,2,71533.77,Cash,Willie Young
S05530,CU1576,C0183,2024-07-11,3,52624.79,Installment,Kimberly Armstrong
S05531,CU1214,C0462,2023-06-04,3,38697.63,Cash,Sergio Higgins
S05532,CU0286,C0069,2023-07-14,3,70639.16,Installment,Matthew Williams DDS
S05533,CU0727,C0422,2024-01-27,2,16592.83,Installment,Michael Wallace
S05534,CU1511,C0436,2024-09-17,3,86566.65,Cash,Tom Davis
S05535,CU1048,C0112,2024-04-08,1,96168.25,Cash,Lisa Jenkins
S05536,CU0641,C0234,2025-10-16,2,43287.87,Cash,Benjamin Holmes
S05537,CU0920,C0440,2024-02-29,1,49781.4,Installment,Heather Olson
S05538,CU0050,C0056,2024-07-22,2,81200.89,Installment,Katherine Rodriguez
S05539,CU0171,C0405,2025-04-08,1,47550.66,Credit,Charles Carter
S05540,CU1895,C0250,2024-04-03,2,56784.92,Cash,Matthew Hodges
S05541,CU0528,C0067,2024-05-09,1,97483.42,Installment,Penny Rogers
S05542,CU0316,C0034,2023-09-04,2,74273.34,Installment,Christina Davis
S05543,CU1250,C0274,2022-12-25,2,43378.15,Cash,Kevin Schaefer
S05544,CU0938,C0349,2024-05-28,2,96607.63,Cash,Kathy Garner
S05545,CU1231,C0317,2023-12-10,1,58005.14,Cash,Carolyn Odom
S05546,CU0778,C0362,2024-06-23,2,67583.0,Installment,Mrs. Amanda Marshall DVM
S05547,CU0139,C0154,2023-11-08,2,90202.99,Installment,Miguel Parks
S05548,CU0804,C0117,2024-09-29,1,66238.27,Installment,Alexandra Quinn
S05549,CU1231,C0136,2023-08-23,3,60832.29,Cash,Shannon Vincent
S05550,CU1873,C0163,2023-05-14,2,96154.04,Cash,Crystal Holmes
S05551,CU0294,C0450,2023-07-16,2,76167.36,Installment,Jonathan Meza
S05552,CU0842,C0253,2024-06-22,3,84173.28,Cash,Ashley Mata
S05553,CU0612,C0276,2024-12-26,2,51027.75,Cash,Maria Kramer
S05554,CU0503,C0359,2025-07-29,2,91031.26,Credit,Robert Byrd
S05555,CU0740,C0304,2023-08-04,3,95395.16,Credit,Mark Wise
S05556,CU0755,C0138,2025-01-02,2,60909.55,Installment,Shannon Johnson
S05557,CU0589,C0036,2025-05-04,1,32800.66,Installment,Stacy Bernard
S05558,CU0047,C0120,2025-08-27,3,84371.08,Installment,Jason Anderson MD
S05559,CU0884,C0161,2025-01-28,3,96461.37,Cash,Janet Davis
S05560,CU1160,C0197,2024-04-25,2,18317.51,Credit,Joanna Bell
S05561,CU1016,C0327,2023-05-27,1,70832.1,Installment,Teresa Martinez
S05562,CU0668,C0466,2025-02-25,2,70708.85,Installment,Oscar Martinez
S05563,CU1074,C0094,2023-01-23,1,72475.78,Credit,Adam Smith
S05564,CU0507,C0222,2025-07-25,3,43203.33,Installment,Jose Johnson
S05565,CU1832,C0033,2025-01-10,1,74174.83,Installment,Yolanda Jones
S05566,CU0474,C0376,2022-12-01,2,24873.02,Credit,Jo Peterson
S05567,CU0918,C0487,2024-08-24,2,67714.38,Cash,Michael Gardner
S05568,CU0711,C0021,2024-11-22,1,25279.15,Installment,Amanda Rose
S05569,CU1972,C0349,2022-12-14,3,39045.59,Installment,Jeremy Ellis
S05570,CU1094,C0436,2024-09-25,2,38937.83,Installment,Nicole Stanley
S05571,CU1805,C0223,2024-12-22,3,80934.97,Credit,Robert Black
S05572,CU1746,C0040,2025-07-16,2,24904.02,Installment,Amanda Dillon
S05573,CU0789,C0088,2025-04-26,3,55920.24,Cash,Melanie Ortiz
S05574,CU1120,C0139,2024-01-31,2,75134.31,Installment,Ashley Santos
S05575,CU0124,C0429,2023-12-27,3,50828.13,Installment,Theresa Nelson
S05576,CU0367,C0126,2023-11-15,2,47141.45,Installment,Joshua Simmons
S05577,CU0042,C0420,2025-01-10,1,75477.41,Installment,Robert Snyder
S05578,CU1766,C0458,2023-05-19,2,79954.29,Cash,Jonathan Douglas
S05579,CU0684,C0296,2023-05-08,1,40973.45,Installment,Joe Velasquez MD
S05580,CU0336,C0120,2023-10-20,2,58558.18,Cash,Christy Lester
S05581,CU0511,C0092,2023-02-19,2,95214.9,Cash,Patricia Jordan
S05582,CU0165,C0335,2022-12-11,1,18660.41,Cash,Ronald Green
S05583,CU0249,C0041,2024-11-16,3,42716.47,Installment,Melissa Boyd
S05584,CU1833,C0424,2024-03-22,1,91754.03,Installment,Christopher Phillips
S05585,CU0529,C0223,2025-01-12,2,39628.72,Cash,Mary Romero
S05586,CU0131,C0472,2025-01-12,2,19265.29,Credit,Ellen Castro MD
S05587,CU1839,C0081,2023-07-02,3,72360.63,Credit,Justin Walker
S05588,CU1823,C0112,2024-11-07,2,55691.08,Installment,Jon Williams
S05589,CU0171,C0088,2023-12-04,3,99278.42,Cash,Stephen Olson
S05590,CU1085,C0063,2023-11-15,1,34001.35,Cash,Seth Mitchell
S05591,CU0776,C0169,2024-02-18,3,97004.14,Cash,Kimberly Thomas
S05592,CU0238,C0493,2023-09-12,3,79841.08,Credit,Jennifer Downs
S05593,CU0222,C0041,2025-06-16,1,58782.05,Credit,Shawn Gibson
S05594,CU0087,C0255,2025-03-27,2,71089.09,Cash,Ronald Lewis
S05595,CU0645,C0112,2023-03-08,2,83941.28,Credit,Donna Hatfield
S05596,CU0489,C0282,2025-01-16,2,39318.35,Credit,Jessica Harris
S05597,CU0134,C0039,2023-07-29,1,31439.16,Credit,Michael Diaz
S05598,CU1777,C0394,2024-01-03,2,25672.96,Credit,Sara Lloyd
S05599,CU0561,C0242,2022-11-09,3,18711.4,Cash,Brian Martinez
S05600,CU0488,C0182,2023-05-07,1,95617.28,Installment,Jacob Buck
S05601,CU1904,C0179,2024-07-29,3,76606.82,Cash,Sarah Lee
S05602,CU0164,C0412,2023-08-09,1,56372.68,Credit,Amanda Raymond
S05603,CU1901,C0027,2024-06-22,3,67467.29,Credit,Joshua Blake
S05604,CU0987,C0021,2023-04-09,1,56831.12,Installment,Kelly Anderson
S05605,CU0980,C0146,2023-05-07,1,94251.7,Installment,Debra Armstrong
S05606,CU0169,C0361,2024-08-26,3,75800.24,Installment,Shannon Matthews
S05607,CU1721,C0455,2025-05-01,1,20482.81,Installment,Jeffrey Brown
S05608,CU1043,C0055,2023-01-15,1,72974.9,Credit,Edward Holland
S05609,CU1001,C0348,2024-10-20,3,92008.92,Cash,Jason Jackson
S05610,CU1687,C0350,2025-09-06,2,28684.25,Installment,Regina Simpson
S05611,CU0488,C0066,2024-11-25,3,86157.35,Cash,Cynthia Le
S05612,CU0986,C0052,2024-12-19,1,60134.55,Installment,Christina Neal
S05613,CU1465,C0073,2024-09-17,3,60076.77,Installment,Angela Cervantes
S05614,CU1599,C0315,2025-02-20,3,24683.49,Installment,Samantha Richardson
S05615,CU0383,C0021,2024-03-18,3,86784.42,Credit,Kelsey Griffin
S05616,CU1452,C0260,2024-06-06,3,82384.93,Credit,Whitney Sanchez
S05617,CU0502,C0095,2024-09-09,2,78998.76,Cash,Tony Robertson
S05618,CU1757,C0326,2024-03-11,1,75237.42,Installment,Theresa Gonzales
S05619,CU1931,C0428,2022-12-13,2,62987.78,Cash,Brittany Mason
S05620,CU0676,C0006,2025-09-28,3,44400.83,Cash,Caitlin Fuentes
S05621,CU1744,C0469,2023-01-11,1,60667.14,Cash,Alexis Smith
S05622,CU0117,C0131,2022-11-25,1,65759.89,Credit,Bradley Williams PhD
S05623,CU0257,C0199,2023-12-13,1,88623.46,Cash,Susan Larson
S05624,CU1895,C0022,2024-04-04,1,84763.58,Credit,Nicholas Daniel
S05625,CU1085,C0030,2024-01-21,2,51386.07,Credit,Sean Davis
S05626,CU0389,C0059,2023-11-28,1,73399.01,Cash,David Beck
S05627,CU0031,C0102,2023-08-21,3,64644.08,Installment,Christine Johnson
S05628,CU1613,C0201,2023-10-28,1,80300.89,Installment,Richard Rivera
S05629,CU0961,C0249,2024-09-17,2,16040.83,Installment,Emily Newman
S05630,CU1952,C0099,2023-06-15,2,19245.43,Cash,Tracy Johnson
S05631,CU0787,C0161,2024-09-25,3,28868.66,Installment,Matthew Sutton
S05632,CU1638,C0266,2024-02-14,2,92255.72,Cash,Jamie Stein
S05633,CU0768,C0421,2023-07-03,3,33155.05,Credit,Bryan Martinez
S05634,CU1023,C0122,2023-07-04,3,57738.43,Credit,Lisa Gonzalez
S05635,CU0989,C0117,2025-05-12,2,52475.82,Cash,Bryan Lynch
S05636,CU0284,C0047,2025-10-27,1,53483.13,Installment,William Lane
S05637,CU1524,C0037,2024-08-20,2,91655.33,Installment,Douglas Garza
S05638,CU1505,C0359,2025-01-28,1,56774.64,Credit,Joseph Stevens
S05639,CU0904,C0243,2024-07-19,3,76609.86,Cash,Judith Nolan
S05640,CU0277,C0423,2025-10-14,2,58535.15,Installment,Anna Anderson
S05641,CU0842,C0126,2024-07-29,3,89850.26,Installment,Scott Chen
S05642,CU0354,C0446,2024-12-31,2,48306.54,Installment,Sara Hull
S05643,CU1698,C0316,2025-01-05,3,26271.23,Installment,William Howe
S05644,CU1445,C0015,2025-09-01,2,89528.48,Installment,April Hurst
S05645,CU1156,C0277,2024-12-24,2,38516.83,Installment,Erik Dyer
S05646,CU0050,C0314,2024-02-02,3,27257.44,Cash,Jasmine Ramsey
S05647,CU1073,C0363,2024-03-05,3,16464.6,Cash,Stephen Smith
S05648,CU1126,C0174,2025-09-16,3,31678.03,Installment,Jesus Miller
S05649,CU0610,C0212,2024-01-14,1,36689.33,Credit,Jennifer Cantrell
S05650,CU1429,C0454,2022-12-10,1,77149.46,Credit,Roger Wade
S05651,CU1477,C0251,2024-09-16,1,15119.66,Credit,Lawrence Summers
S05652,CU0782,C0272,2023-09-09,3,67809.9,Installment,Joseph Page
S05653,CU0134,C0395,2024-10-22,3,43747.15,Installment,Denise Bailey
S05654,CU0182,C0161,2023-11-11,1,90338.34,Installment,Paul Martinez
S05655,CU1831,C0411,2023-05-30,2,52233.19,Credit,Kimberly Santiago
S05656,CU0662,C0195,2025-10-18,3,69143.19,Credit,Daniel Green
S05657,CU0187,C0499,2025-05-05,3,84821.17,Cash,Randy Rosario
S05658,CU0467,C0415,2024-01-24,3,54362.86,Cash,Tonya Garner
S05659,CU0848,C0279,2025-07-01,2,58535.95,Cash,Jeremy Garcia
S05660,CU1253,C0223,2025-06-13,2,77345.49,Installment,Susan Sosa
S05661,CU0005,C0035,2022-11-21,1,40034.2,Credit,William Esparza
S05662,CU1177,C0468,2023-06-08,3,65932.98,Credit,Mary Stuart
S05663,CU1267,C0008,2025-06-18,3,38393.32,Credit,Carol Morris
S05664,CU1095,C0387,2025-03-20,3,57597.76,Installment,Edwin Ford
S05665,CU0945,C0435,2024-12-05,1,67078.81,Installment,Chris Lindsey
S05666,CU0331,C0294,2025-08-23,3,79328.17,Installment,Kaylee Pearson
S05667,CU1574,C0050,2025-01-01,2,53002.53,Installment,David Clark
S05668,CU0588,C0042,2023-04-01,2,35267.01,Installment,Jesse Benitez
S05669,CU0870,C0474,2025-01-01,1,78512.61,Cash,Todd Gordon
S05670,CU0822,C0403,2025-09-05,3,46808.62,Installment,Jody Santana
S05671,CU0758,C0497,2023-02-26,1,81521.9,Installment,John Davis
S05672,CU0599,C0317,2025-06-15,2,24513.54,Cash,Elizabeth Haynes
S05673,CU1424,C0250,2025-09-11,2,41446.49,Installment,Joseph Humphrey
S05674,CU0788,C0365,2023-12-19,2,96027.64,Credit,Steven Ortiz MD
S05675,CU1348,C0458,2025-06-17,1,21960.11,Credit,Kelly Hodge
S05676,CU0008,C0330,2025-02-21,3,67446.09,Credit,Rebecca Howe
S05677,CU1489,C0316,2025-01-10,1,76633.69,Cash,Marcus Duran
S05678,CU1264,C0102,2023-11-17,2,83208.78,Cash,Sara Wilson
S05679,CU0127,C0158,2024-03-18,2,24684.35,Installment,Kenneth Benson
S05680,CU1456,C0363,2024-12-21,2,92025.34,Cash,Sonya Meadows
S05681,CU0119,C0338,2022-11-02,1,28842.18,Cash,Hailey Shannon
S05682,CU0282,C0226,2023-04-01,2,74609.88,Installment,Derrick Barnes
S05683,CU0401,C0463,2024-07-04,1,29498.6,Credit,Jeremy Smith
S05684,CU0251,C0254,2025-09-15,3,19567.11,Cash,Grant Gonzalez
S05685,CU1454,C0249,2025-08-13,2,36678.98,Installment,Stephanie Johnson
S05686,CU1991,C0058,2022-11-24,1,69019.76,Installment,Jared Williams
S05687,CU0332,C0499,2025-02-23,1,74444.14,Credit,Theresa Graham
S05688,CU1253,C0083,2025-03-03,2,59705.28,Cash,James Cooper
S05689,CU1062,C0074,2023-06-08,2,98535.12,Cash,Ann Williams
S05690,CU0871,C0443,2023-04-18,3,39517.72,Cash,Albert Ward
S05691,CU1360,C0377,2025-08-01,3,25014.9,Cash,Michael Thomas
S05692,CU1485,C0383,2023-06-20,3,20746.57,Credit,Jeremy Ballard
S05693,CU1894,C0164,2024-10-02,3,97574.5,Cash,Emily Bryant
S05694,CU0885,C0294,2025-08-12,2,17880.31,Installment,Robert Garcia
S05695,CU0007,C0129,2025-02-04,1,93095.45,Cash,Catherine Brandt
S05696,CU0122,C0085,2025-04-08,3,18381.31,Credit,Kelly Allen
S05697,CU1870,C0028,2024-07-08,3,55322.73,Cash,Christopher Glover
S05698,CU0709,C0388,2023-05-20,2,46514.01,Installment,Dr. Karen Stafford DVM
S05699,CU0218,C0101,2024-12-24,3,62615.49,Credit,Jacob Blackburn
S05700,CU1192,C0361,2023-09-25,1,27928.19,Cash,Sarah Wolfe
S05701,CU0595,C0415,2025-03-30,2,47883.95,Credit,Dominic Valdez
S05702,CU0656,C0220,2024-03-17,2,34831.49,Credit,Keith Hernandez
S05703,CU0043,C0116,2024-10-08,1,15835.33,Installment,Sabrina Tyler
S05704,CU1806,C0159,2025-07-18,1,34344.04,Installment,Erin Hubbard
S05705,CU0905,C0374,2022-12-06,3,93812.34,Credit,Christine Lloyd
S05706,CU0030,C0111,2024-05-29,2,24405.05,Credit,Jimmy Garcia
S05707,CU0406,C0208,2024-01-26,1,23400.77,Installment,Caitlin Green
S05708,CU1378,C0031,2023-11-06,2,26802.23,Cash,Jason Campos
S05709,CU0642,C0170,2025-02-15,2,21610.49,Credit,Steven Mcdaniel
S05710,CU0064,C0367,2023-12-25,1,26838.05,Cash,Jeremy Davis
S05711,CU1833,C0335,2022-12-17,1,32846.32,Cash,April Jackson
S05712,CU0550,C0164,2023-05-31,1,30179.71,Credit,Ronald Lewis
S05713,CU1365,C0046,2025-01-09,1,31874.54,Credit,Scott Lopez
S05714,CU1526,C0472,2025-06-02,3,20048.53,Credit,Cody Richards
S05715,CU0813,C0102,2024-01-15,2,26483.47,Installment,Benjamin Sandoval
S05716,CU0213,C0303,2023-05-03,2,99884.66,Installment,Natalie Aguilar
S05717,CU0335,C0361,2022-11-27,3,73102.87,Cash,Dawn Howard
S05718,CU1209,C0053,2023-01-08,1,37445.88,Cash,Charlotte Gibson
S05719,CU0095,C0332,2025-08-19,2,36402.21,Installment,Chelsea Wilkinson
S05720,CU0911,C0315,2022-12-10,3,44165.71,Credit,Matthew Johnston
S05721,CU0436,C0245,2025-04-01,1,19038.54,Installment,Lauren Matthews
S05722,CU0998,C0466,2024-04-15,3,18713.42,Cash,Marissa Watson
S05723,CU1546,C0408,2024-11-08,1,33529.93,Installment,Rebecca Wright
S05724,CU1615,C0485,2023-01-25,1,52586.17,Installment,Valerie Webb
S05725,CU0579,C0454,2023-02-27,3,45592.39,Credit,Timothy Lynn
S05726,CU1183,C0356,2024-09-01,3,40511.52,Credit,Kevin Cohen
S05727,CU0658,C0291,2025-03-10,2,30203.45,Credit,Mr. Edward Howard
S05728,CU1670,C0338,2025-09-09,3,38967.45,Installment,Mark Gibson
S05729,CU1094,C0376,2024-08-10,1,39713.27,Credit,Elizabeth Torres
S05730,CU0049,C0356,2024-08-09,3,67200.82,Installment,Laura Garcia
S05731,CU0044,C0479,2025-07-04,1,16821.87,Credit,Paul Hall
S05732,CU0566,C0268,2024-01-16,2,55610.19,Cash,Miguel Young
S05733,CU1778,C0330,2025-04-02,3,63586.76,Cash,Robert Williams
S05734,CU1417,C0162,2025-03-10,2,78267.65,Cash,Gregory Arnold
S05735,CU1171,C0234,2024-11-12,1,49247.19,Installment,Julie Rodriguez
S05736,CU1551,C0312,2023-07-01,1,73204.82,Credit,Kevin Townsend
S05737,CU0283,C0422,2025-05-04,1,17647.57,Credit,Crystal Kelly
S05738,CU0103,C0007,2023-01-09,1,66660.06,Installment,James Combs
S05739,CU0772,C0053,2023-04-22,1,43485.26,Installment,Crystal Diaz
S05740,CU0556,C0178,2023-02-18,1,51514.14,Credit,James Anderson
S05741,CU1304,C0253,2022-12-21,1,23177.86,Cash,Sandra Spears
S05742,CU0741,C0491,2025-09-11,1,88204.61,Credit,Jack Villanueva
S05743,CU1225,C0384,2023-03-04,1,92769.67,Credit,Taylor Hernandez
S05744,CU0263,C0225,2025-07-16,2,34371.76,Credit,Mary Mays
S05745,CU0444,C0456,2025-07-05,3,61939.23,Cash,Anita Fisher
S05746,CU0184,C0415,2025-07-03,1,94558.21,Credit,Julie Phillips
S05747,CU0465,C0001,2025-04-30,1,33655.81,Credit,Alyssa Alexander
S05748,CU1023,C0018,2025-09-09,2,56588.74,Installment,Andrea Cabrera
S05749,CU1527,C0078,2023-01-20,1,99579.19,Installment,Daniel Crane
S05750,CU1440,C0279,2024-08-05,2,17691.97,Installment,Kathryn Jackson
S05751,CU0037,C0160,2024-09-14,1,75762.38,Cash,Rebecca Brooks
S05752,CU1478,C0215,2023-10-19,1,59760.52,Credit,Robert Morrow
S05753,CU0818,C0212,2025-08-20,1,74007.51,Cash,James Powers
S05754,CU1611,C0301,2025-04-22,2,66665.31,Installment,Melissa Gallagher
S05755,CU0745,C0059,2024-08-31,3,51520.86,Cash,Jennifer Bowen
S05756,CU1896,C0297,2025-08-14,2,62131.0,Credit,Eric Weber
S05757,CU1644,C0072,2023-05-16,3,55437.23,Cash,Hannah Joseph
S05758,CU1828,C0379,2025-07-21,3,21441.07,Cash,Joy Simon
S05759,CU1154,C0060,2022-11-07,3,38675.4,Cash,Christopher Sandoval
S05760,CU1300,C0145,2023-08-06,1,39549.97,Cash,Benjamin Jackson
S05761,CU0715,C0491,2025-06-11,2,50049.57,Credit,Jacob Christensen
S05762,CU0403,C0217,2023-08-22,2,48376.16,Installment,Denise Barnes
S05763,CU1200,C0336,2023-12-15,1,98034.41,Credit,Sharon Anderson
S05764,CU0664,C0308,2024-12-16,1,64269.42,Installment,Barbara Turner
S05765,CU0594,C0100,2023-12-20,2,22355.85,Installment,Juan Henderson
S05766,CU0262,C0486,2023-01-07,3,45150.94,Credit,Shawn Brock
S05767,CU1321,C0135,2024-11-21,1,24653.06,Credit,Amanda Owens
